ID_Cliente,Edad,Genero,Ingresos_Anuales,Gastos_Mensuales,Deudas,Ahorros,Score_Credito
9359,20,Femenino,45649,4405,20398,18920,559
9360,63,Femenino,24099,3352,40910,98969,379
9361,21,Femenino,70806,2955,16149,1232,775
9362,42,Masculino,51571,4423,37711,77515,359
9363,68,Masculino,50580,1890,17152,24311,346
9364,30,Masculino,134163,3336,30772,97627,789
9365,56,Masculino,146627,1117,44735,87944,335
9366,61,Masculino,114200,3096,27307,75489,830
9367,52,Femenino,101118,4886,5166,84815,555
9368,40,Masculino,46469,2969,7589,30767,585
9369,26,Femenino,85179,4776,37566,56565,666
9370,19,Femenino,107938,3202,47986,88094,527
9371,58,Femenino,135973,3665,464,61110,470
9372,61,Masculino,44236,759,2600,20954,796
9373,48,Masculino,45110,3678,916,59868,544
9374,61,Femenino,43430,2791,9644,7424,692
9375,64,Masculino,64407,4930,6126,71898,823
9376,19,Masculino,57948,1546,7151,88308,597
9377,49,Femenino,103299,4866,11660,15839,756
9378,35,Femenino,134496,4557,65,70074,736
9379,30,Femenino,102565,3711,26301,46730,645
9380,63,Femenino,77367,1907,12888,6644,777
9381,22,Femenino,58180,1900,42459,23778,484
9382,59,Masculino,24652,1509,13999,98093,571
9383,61,Femenino,92370,3906,7193,31488,760
9384,27,Masculino,122755,4102,28540,4350,398
9385,60,Masculino,108023,4727,11001,69,733
9386,42,Femenino,147845,3315,9078,31174,772
9387,51,Femenino,27084,2244,23949,25153,568
9388,54,Masculino,65630,3048,24245,7169,695
9389,47,Femenino,73276,2045,19131,69620,707
9390,24,Masculino,100228,634,48520,13068,686
9391,23,Femenino,135052,3359,32811,92562,833
9392,20,Femenino,22655,3978,31543,13138,640
9393,30,Masculino,77752,2641,36610,73856,838
9394,20,Masculino,125737,1764,4705,1506,513
9395,43,Femenino,119618,2272,18272,12280,696
9396,41,Femenino,67670,664,31834,30865,343
9397,23,Femenino,25272,4920,13640,99952,665
9398,60,Masculino,20218,3487,16012,90104,473
9399,66,Femenino,116428,1119,5883,14111,572
9400,59,Femenino,57471,730,25295,35935,849
9401,29,Femenino,68762,3280,17074,84468,789
9402,66,Femenino,41515,3651,48937,67015,481
9403,53,Masculino,54307,1877,6842,5523,395
9404,19,Masculino,138121,2391,31556,98311,370
9405,28,Masculino,98681,4252,8301,82139,610
9406,56,Femenino,37986,4472,37326,74452,626
9407,51,Femenino,104624,3732,31579,53349,646
9408,43,Femenino,90600,902,25090,6917,465
9409,35,Masculino,132092,3274,8828,67585,515
9410,38,Masculino,138336,4980,38080,36553,643
9411,53,Masculino,135793,3107,626,73193,360
9412,57,Masculino,74888,1690,32837,41730,485
9413,69,Femenino,107732,888,23933,62273,663
9414,63,Masculino,31603,3904,21997,20679,481
9415,61,Masculino,88024,2273,32591,96200,333
9416,39,Femenino,110728,1289,14432,20505,704
9417,47,Masculino,48897,1994,28375,42977,437
9418,67,Femenino,38802,3251,10042,97629,327
9419,60,Femenino,36411,2047,20703,61541,405
9420,47,Femenino,80399,1320,22345,56967,456
9421,25,Femenino,115202,4536,11070,97218,406
9422,51,Femenino,126511,1979,11544,13642,532
9423,64,Masculino,80692,2869,8059,63859,495
9424,26,Masculino,77676,4565,39552,57540,501
9425,68,Femenino,32770,3630,18018,83915,408
9426,37,Masculino,93513,1963,14093,33782,842
9427,57,Femenino,57429,2407,44436,85021,340
9428,42,Masculino,117567,3565,2543,82842,363
9429,36,Masculino,145041,4145,16118,91667,714
9430,22,Masculino,79429,4528,7353,8212,671
9431,28,Masculino,90085,4465,13349,17448,663
9432,32,Masculino,40337,1816,768,87931,535
9433,25,Masculino,112901,681,14163,92095,770
9434,36,Masculino,106181,3154,15095,18283,799
9435,40,Femenino,133333,1460,2603,98294,722
9436,44,Femenino,44507,4700,991,97219,487
9437,57,Femenino,79596,3154,26304,50118,839
9438,49,Masculino,90509,3794,42988,92618,702
9439,43,Masculino,28436,1489,16872,25089,793
9440,44,Femenino,30086,2225,8179,36342,533
9441,36,Femenino,103276,1206,4152,93227,791
9442,67,Masculino,111054,4615,49663,40,830
9443,59,Femenino,39851,4830,27895,39749,611
9444,46,Femenino,59732,2120,26727,49414,412
9445,56,Femenino,34842,3921,27180,64172,800
9446,58,Femenino,148928,4080,734,41992,643
9447,50,Masculino,141755,922,5678,34587,657
9448,36,Femenino,146072,4515,36077,80894,425
9449,54,Femenino,115490,3696,24946,49279,381
9450,36,Femenino,21745,2414,26649,84498,551
9451,50,Femenino,32697,3101,47496,96195,681
9452,64,Masculino,112469,4510,4701,31363,398
9453,33,Femenino,23879,4585,28781,12812,751
9454,40,Femenino,105697,3682,13060,87771,323
9455,24,Femenino,38499,4250,26877,81912,716
9456,43,Femenino,108177,2558,10022,29428,652
9457,49,Femenino,55035,2145,18243,24321,372
9458,29,Masculino,38651,3587,40487,9085,814
9459,25,Femenino,95224,3292,46883,68342,329
9460,22,Femenino,133369,3036,916,23460,749
9461,59,Masculino,96524,3759,23648,38455,779
9462,45,Femenino,109006,3011,39449,60157,756
9463,22,Masculino,57249,2590,44135,95795,326
9464,66,Femenino,43849,1067,43594,57078,655
9465,43,Masculino,119233,620,37460,50939,318
9466,22,Masculino,93309,815,15855,86652,827
9467,39,Femenino,121628,1120,26736,10440,569
9468,32,Masculino,49076,4563,1335,43368,445
9469,30,Femenino,90123,953,27192,49131,841
9470,45,Masculino,53124,3234,49913,2179,448
9471,50,Masculino,35787,3171,28294,5665,482
9472,60,Femenino,73462,1458,10892,3390,341
9473,40,Masculino,105984,2508,42913,8359,464
9474,50,Femenino,91035,1262,47971,91173,393
9475,60,Masculino,23841,1860,25524,74600,513
9476,35,Masculino,64890,4835,301,1781,487
9477,67,Femenino,147727,2551,40508,55018,387
9478,47,Femenino,45402,696,29912,72619,757
9479,43,Masculino,140021,760,14903,25972,771
9480,33,Femenino,131713,4408,27164,90743,353
9481,30,Femenino,108591,4689,47195,17985,671
9482,56,Masculino,125363,1780,35469,84801,816
9483,50,Masculino,86201,635,42435,58794,664
9484,43,Femenino,117807,3045,25189,56485,336
9485,65,Masculino,43237,3985,5644,99025,418
9486,18,Femenino,62988,868,5520,65013,708
9487,66,Femenino,113803,4162,33436,72778,662
9488,55,Femenino,96310,3954,2128,97925,668
9489,19,Femenino,20553,1044,15459,77064,452
9490,66,Femenino,33860,3923,39506,40621,622
9491,23,Femenino,110439,2872,16601,49394,593
9492,63,Masculino,27045,4983,8940,59992,779
9493,67,Femenino,94916,4835,36988,72441,777
9494,55,Masculino,76435,1597,24776,70174,747
9495,59,Femenino,118453,2578,31745,53797,429
9496,41,Masculino,52261,3026,19005,57746,641
9497,35,Masculino,134677,4663,37907,31369,566
9498,44,Masculino,98879,4211,31702,50605,637
9499,58,Femenino,147632,3553,721,25572,774
9500,25,Masculino,22853,2443,41911,36939,714
9501,45,Masculino,95664,2219,34649,22866,590
9502,27,Femenino,130884,790,21565,56060,471
9503,34,Masculino,68022,4189,18704,21953,738
9504,46,Masculino,22736,1474,39718,93262,600
9505,23,Femenino,53724,914,9968,47141,448
9506,31,Masculino,31440,1350,15098,3501,564
9507,39,Masculino,90716,4277,8890,66722,394
9508,23,Femenino,50284,3228,621,99685,716
9509,43,Masculino,126911,4460,29657,47018,556
9510,56,Masculino,31646,1241,16843,64127,814
9511,29,Masculino,104565,1091,25660,55965,649
9512,52,Masculino,105694,1249,24875,78152,504
9513,31,Femenino,34342,2719,15698,59198,643
9514,39,Femenino,123317,1337,26006,18288,764
9515,68,Femenino,85620,3630,24525,92060,838
9516,40,Femenino,84261,3981,38143,12225,328
9517,65,Masculino,147932,1033,23696,94683,675
9518,24,Femenino,148397,4960,31310,1752,404
9519,57,Femenino,21935,4962,26964,26313,633
9520,67,Masculino,116002,2273,5925,87191,368
9521,42,Masculino,62376,2843,31122,98841,406
9522,30,Masculino,94798,3153,39199,56734,401
9523,38,Femenino,97140,3070,33756,18774,561
9524,58,Masculino,62481,764,24789,26365,588
9525,27,Masculino,108669,4095,16915,74918,436
9526,26,Masculino,136189,2534,2917,83415,789
9527,32,Femenino,114203,3702,6885,59531,366
9528,69,Femenino,75721,881,36387,31972,450
9529,19,Femenino,120777,3796,10410,38984,577
9530,42,Femenino,119039,1666,29209,20907,511
9531,30,Femenino,22838,2978,13574,3370,649
9532,51,Femenino,55330,888,31521,66795,446
9533,68,Femenino,98976,2571,29061,5826,664
9534,51,Masculino,122210,894,39332,53227,527
9535,52,Masculino,119576,4157,30805,4695,589
9536,55,Masculino,123140,3756,35828,32864,629
9537,20,Femenino,120166,4519,14826,78301,694
9538,59,Femenino,56994,2739,47999,61930,438
9539,23,Masculino,111875,3359,30779,98241,723
9540,65,Masculino,50384,2893,35292,58663,552
9541,66,Femenino,65378,2550,12607,53653,715
9542,36,Femenino,127318,3621,49841,90826,806
9543,20,Femenino,52643,1424,45712,84414,645
9544,35,Femenino,36926,4075,45883,4043,479
9545,56,Femenino,58977,3782,1100,13586,513
9546,26,Femenino,137453,4251,8310,70675,737
9547,69,Femenino,43652,3854,43728,32630,779
9548,29,Femenino,83295,4974,38069,49736,452
9549,22,Masculino,30270,3897,24201,47530,712
9550,20,Femenino,102804,4268,47740,2897,422
9551,28,Femenino,81630,4720,9233,2030,542
9552,47,Femenino,56417,3481,44095,81205,605
9553,21,Masculino,147390,3972,496,82513,435
9554,22,Masculino,66894,3117,30443,14362,458
9555,18,Femenino,76042,3999,4174,42636,451
9556,44,Masculino,83253,4092,5530,72135,755
9557,45,Masculino,68841,931,15098,32879,633
9558,46,Masculino,72723,1612,44092,93846,762
9559,35,Femenino,40317,2553,28114,37238,768
9560,29,Femenino,75008,4753,34421,79162,325
9561,30,Femenino,56434,4818,40014,25420,465
9562,58,Femenino,66125,2949,46828,3078,665
9563,19,Femenino,100984,1044,30534,66919,738
9564,54,Femenino,95449,3658,46567,39489,396
9565,62,Femenino,94102,3128,16627,3970,693
9566,33,Masculino,117980,3951,18639,49513,766
9567,65,Femenino,101141,1037,6999,70614,566
9568,41,Femenino,20557,1936,46166,35579,422
9569,52,Femenino,127776,3315,26250,51974,834
9570,39,Femenino,64383,4265,39511,14006,497
9571,53,Femenino,26040,3562,2692,58631,340
9572,28,Femenino,66652,759,6073,21279,420
9573,63,Femenino,119432,4911,40998,79477,724
9574,46,Femenino,136048,1218,3247,79160,303
9575,52,Masculino,80941,3227,23005,99209,554
9576,65,Masculino,107340,3401,17999,90061,767
9577,32,Femenino,94828,960,19,98795,482
9578,48,Femenino,46110,3354,49372,13715,406
9579,59,Masculino,25349,4567,14160,47480,798
9580,58,Femenino,50374,2202,47378,41500,746
9581,60,Femenino,104545,3747,20155,12607,476
9582,33,Masculino,130623,3477,40089,47328,371
9583,27,Femenino,62591,2314,39374,82375,369
9584,66,Femenino,20057,3980,40344,98954,422
9585,49,Femenino,144007,2241,32398,91424,691
9586,68,Masculino,94039,4571,48605,53664,526
9587,19,Masculino,113829,529,40596,85529,667
9588,41,Femenino,140536,3993,12706,41763,757
9589,40,Masculino,84578,1481,49658,64266,482
9590,19,Masculino,128497,730,4741,58141,526
9591,55,Masculino,39121,3276,30323,36152,371
9592,48,Femenino,25493,1751,25444,37472,811
9593,68,Masculino,148758,4994,48330,32393,307
9594,57,Masculino,122181,4690,28566,59356,371
9595,43,Masculino,87818,2463,37355,43800,345
9596,46,Femenino,108706,3666,22822,54879,449
9597,20,Masculino,129679,2278,42129,65475,781
9598,31,Masculino,140196,1647,38125,11254,708
9599,42,Femenino,21431,3347,49891,64634,474
9600,65,Masculino,80469,4350,9982,16102,726
9601,18,Masculino,82241,3491,41383,19029,536
9602,20,Masculino,65294,3570,35823,89036,439
9603,43,Femenino,120079,1120,18587,21813,363
9604,35,Femenino,144198,1463,10175,60978,578
9605,26,Masculino,106127,3360,32185,64739,349
9606,55,Masculino,31351,2642,18341,2053,514
9607,40,Masculino,52483,2000,45298,19898,335
9608,38,Masculino,51195,3689,15787,98613,730
9609,18,Masculino,132943,1826,1789,30617,804
9610,38,Masculino,144208,621,15307,80727,548
9611,44,Femenino,122689,4813,584,21384,767
9612,59,Masculino,42735,1576,38946,70657,809
9613,23,Masculino,35203,3697,36958,98067,693
9614,61,Masculino,23974,1682,47323,87642,739
9615,53,Femenino,124209,1294,30332,97029,457
9616,45,Masculino,139365,2124,9400,87414,393
9617,62,Femenino,122769,4771,48164,48373,785
9618,34,Masculino,143099,791,43782,56791,738
9619,57,Masculino,105222,990,11885,75342,465
9620,69,Masculino,59713,3308,27023,9519,355
9621,20,Masculino,129362,3928,21169,81977,754
9622,29,Masculino,144776,1133,25741,34016,669
9623,56,Masculino,32636,3999,13280,91561,677
9624,29,Femenino,55070,2672,14469,29897,694
9625,19,Masculino,49123,3886,15804,82437,690
9626,63,Masculino,140973,4407,37524,83997,651
9627,39,Masculino,51812,3968,6025,90262,381
9628,40,Femenino,48760,990,7455,62584,845
9629,47,Masculino,24966,4763,10497,6384,362
9630,22,Femenino,131751,1258,1062,48898,813
9631,26,Masculino,138414,1697,28976,36441,447
9632,38,Masculino,103962,3943,42807,37917,818
9633,28,Femenino,99698,2404,25101,84433,607
9634,22,Femenino,36058,2150,9574,6608,804
9635,52,Masculino,61482,4775,47481,17778,397
9636,44,Femenino,129203,3691,21352,18089,601
9637,66,Femenino,22998,527,6066,42132,341
9638,19,Masculino,142659,3250,29661,84341,615
9639,41,Masculino,81265,3204,21784,8791,683
9640,48,Masculino,86445,3379,38452,96771,403
9641,50,Femenino,131033,4857,28682,85424,635
9642,56,Masculino,138821,4225,10914,84219,331
9643,47,Masculino,54648,3173,39606,85935,581
9644,63,Femenino,80623,3332,34755,50648,329
9645,54,Femenino,98033,3609,4067,39474,692
9646,68,Masculino,104480,4792,36872,44077,331
9647,45,Femenino,27527,4096,12315,6771,448
9648,48,Femenino,124000,4195,47926,56858,375
9649,28,Femenino,23072,1960,8877,29278,706
9650,40,Masculino,32018,3421,32207,16238,573
9651,19,Masculino,49652,1933,23038,25010,848
9652,57,Masculino,24476,4928,12869,2658,360
9653,58,Femenino,129371,4036,12058,11891,430
9654,44,Masculino,115768,1681,11017,35091,812
9655,52,Masculino,47482,3905,3734,35663,359
9656,19,Femenino,122793,4674,23188,67067,679
9657,56,Femenino,82513,4414,3500,76894,646
9658,54,Masculino,106411,4792,26626,95942,741
9659,38,Femenino,36219,3691,45098,81041,842
9660,22,Masculino,50448,2283,5730,31623,698
9661,69,Masculino,99903,4222,3261,33549,306
9662,62,Masculino,45120,4821,45097,99729,690
9663,38,Femenino,26855,3142,4825,68087,434
9664,46,Femenino,76553,4211,1981,28062,319
9665,37,Masculino,88633,3460,17031,76051,626
9666,55,Masculino,64585,2079,15876,45381,733
9667,37,Masculino,105425,2119,1982,98860,673
9668,67,Masculino,21084,3466,5255,8704,442
9669,42,Femenino,118856,4815,10749,11410,693
9670,19,Masculino,41944,2840,30214,71974,782
9671,49,Masculino,53921,1727,28708,22902,790
9672,43,Femenino,81282,2228,2019,5786,620
9673,23,Masculino,107393,4085,37442,36919,711
9674,58,Masculino,71397,701,40839,78735,653
9675,20,Masculino,149822,3660,6980,71629,731
9676,50,Masculino,38070,3773,43524,48353,302
9677,18,Masculino,74987,2213,9212,28691,430
9678,68,Femenino,135381,1252,47982,31902,374
9679,22,Femenino,76690,614,25657,23118,623
9680,30,Femenino,110011,4480,23486,5016,777
9681,36,Femenino,81134,3318,22375,39277,459
9682,29,Masculino,149170,968,42982,21327,316
9683,65,Femenino,107755,925,20592,91364,694
9684,42,Femenino,126993,2075,32203,41684,655
9685,68,Femenino,79439,2365,36443,83226,331
9686,52,Femenino,51489,1333,34547,87158,782
9687,29,Femenino,43178,4606,26395,14202,454
9688,47,Femenino,99019,4203,37305,82146,814
9689,22,Femenino,77956,1908,17257,97303,641
9690,51,Femenino,67802,3981,44610,53949,705
9691,39,Masculino,130463,2670,29817,74035,672
9692,56,Femenino,82778,1103,21150,60353,585
9693,30,Masculino,77719,712,19812,55864,520
9694,64,Femenino,53573,4401,45750,91629,446
9695,20,Femenino,53688,4238,21988,32054,479
9696,37,Femenino,131466,3254,11108,42804,809
9697,48,Masculino,138292,2258,9219,70744,596
9698,22,Masculino,117065,3568,24696,72978,648
9699,41,Femenino,119747,1281,25317,43628,790
9700,57,Masculino,125352,4721,3881,86668,652
9701,50,Femenino,66475,3930,42469,72581,380
9702,25,Masculino,70697,2026,42202,49015,733
9703,41,Masculino,53978,1340,23829,7624,422
9704,67,Masculino,49677,1841,20736,83699,588
9705,37,Femenino,101540,4607,11109,78720,769
9706,33,Masculino,30272,2000,23443,56215,809
9707,67,Masculino,26212,1015,5649,82505,779
9708,69,Femenino,41071,3962,44741,78085,738
9709,29,Masculino,139998,3579,27211,62639,473
9710,30,Femenino,128644,1647,21392,63891,645
9711,62,Femenino,95236,3943,7317,31973,404
9712,59,Masculino,115516,3756,11031,22091,754
9713,56,Femenino,37297,3094,49363,21826,593
9714,42,Masculino,71932,4156,13963,12982,692
9715,63,Masculino,126885,2048,32003,6420,495
9716,49,Femenino,76884,2586,5508,44770,721
9717,41,Masculino,48625,3655,37785,4031,776
9718,65,Masculino,48831,2850,8122,60068,517
9719,64,Femenino,139675,1478,24509,39128,452
9720,61,Femenino,138313,2805,44036,83767,336
9721,26,Masculino,143950,4383,25497,92349,647
9722,57,Femenino,76478,3547,14418,37607,469
9723,67,Femenino,82909,3089,43159,72887,609
9724,40,Femenino,49367,2506,4062,82162,653
9725,67,Femenino,65813,3099,46814,2100,549
9726,30,Masculino,120874,3008,7348,74977,678
9727,49,Masculino,40121,4819,40710,1737,444
9728,67,Femenino,55547,2639,7945,96817,788
9729,32,Masculino,83642,779,1493,10110,391
9730,53,Femenino,44914,1693,12699,64259,480
9731,66,Femenino,136664,2257,17981,17776,427
9732,22,Masculino,129932,2545,35196,8439,577
9733,39,Masculino,37178,747,11187,89563,741
9734,33,Masculino,87258,1884,47893,26507,558
9735,58,Masculino,99421,1872,16696,53168,647
9736,27,Femenino,80563,3413,31583,77836,783
9737,41,Femenino,70050,4172,10634,52584,601
9738,35,Masculino,82607,544,28557,28960,511
9739,66,Femenino,85638,2585,39454,53678,787
9740,35,Masculino,112971,3040,3,40552,783
9741,24,Masculino,147068,2870,39829,28560,762
9742,21,Masculino,33262,3015,41845,51233,649
9743,43,Femenino,27453,4682,12380,9539,602
9744,22,Femenino,127943,4823,21602,79398,717
9745,33,Masculino,65174,1122,49343,53888,367
9746,52,Masculino,136720,3881,2380,97759,356
9747,43,Masculino,97760,984,17619,11815,769
9748,35,Masculino,26172,3387,7762,1854,452
9749,46,Femenino,96788,524,27854,43904,500
9750,40,Femenino,37918,2314,45682,22434,338
9751,31,Masculino,27197,1725,11225,37845,811
9752,32,Masculino,117127,1748,45628,38108,547
9753,66,Femenino,33677,1278,35171,66141,413
9754,50,Masculino,31039,3342,38789,45666,677
9755,42,Femenino,47785,4200,39502,78907,434
9756,38,Femenino,24570,2082,12483,14976,422
9757,34,Masculino,92242,2213,24837,49283,512
9758,40,Femenino,31655,4091,2369,78216,801
9759,60,Femenino,118738,3638,2467,56223,474
9760,34,Femenino,67907,2017,32241,94788,574
9761,31,Femenino,29449,3232,42894,6157,535
9762,46,Masculino,44630,3463,13607,55730,845
9763,37,Femenino,94658,4363,34027,96729,470
9764,47,Femenino,66371,4268,45736,30870,719
9765,36,Femenino,30991,1996,34822,81581,836
9766,56,Masculino,44887,4227,16917,88533,396
9767,30,Masculino,33859,2235,34887,29016,320
9768,35,Masculino,43640,1843,17907,44227,589
9769,40,Femenino,68339,2767,43625,96799,381
9770,63,Masculino,111068,4415,43146,87112,406
9771,50,Masculino,124765,548,19841,86209,585
9772,56,Masculino,73235,3010,35357,95800,849
9773,57,Femenino,124300,3834,37187,98278,630
9774,35,Masculino,123156,4160,7092,2676,431
9775,26,Masculino,22512,2246,39512,1215,638
9776,50,Masculino,100982,995,34708,18861,520
9777,49,Femenino,41912,1133,20120,15860,376
9778,34,Femenino,119567,3317,49224,67800,349
9779,36,Masculino,140639,3220,19271,31740,642
9780,44,Masculino,55515,675,46468,969,631
9781,23,Masculino,35416,3660,5357,39396,593
9782,52,Femenino,92816,1138,25563,600,451
9783,54,Femenino,96510,3857,1345,37223,394
9784,51,Masculino,135781,4892,9978,22325,680
9785,37,Femenino,63746,974,13616,75060,739
9786,42,Masculino,63775,4327,9223,2716,620
9787,21,Femenino,122067,2146,32737,12708,389
9788,27,Masculino,142039,2458,9422,96836,828
